shipping_id,order_id,shipping_date,shipping_address,shipping_method
682,13125,2024-06-26,Address_682,Standard
683,317,2024-02-14,Address_683,Standard
684,11536,2024-02-06,Address_684,Express
685,2557,2024-06-04,Address_685,Standard
686,17077,2024-03-21,Address_686,Express
687,10645,2024-03-16,Address_687,Express
688,12751,2024-07-29,Address_688,Standard
689,15084,2024-06-16,Address_689,Standard
690,504,2024-09-30,Address_690,Express
691,3911,2024-05-25,Address_691,Express
692,5992,2024-09-18,Address_692,Standard
693,2759,2024-07-02,Address_693,Standard
694,6314,2024-04-08,Address_694,Standard
695,814,2024-07-09,Address_695,Standard
696,16257,2024-03-07,Address_696,Express
697,7661,2024-04-16,Address_697,Express
698,13838,2024-02-10,Address_698,Standard
699,17233,2024-04-14,Address_699,Standard
700,5066,2024-05-25,Address_700,Standard
701,12841,2024-07-19,Address_701,Express
702,10219,2024-10-24,Address_702,Standard
703,4024,2024-05-15,Address_703,Express
704,2056,2024-12-19,Address_704,Standard
705,13693,2024-09-29,Address_705,Express
706,9305,2024-08-13,Address_706,Express
707,1445,2024-02-08,Address_707,Standard
708,10084,2024-06-22,Address_708,Standard
709,16626,2024-03-03,Address_709,Standard
710,12339,2024-11-12,Address_710,Standard
711,4962,2024-10-15,Address_711,Standard
712,6023,2024-07-07,Address_712,Express
713,8132,2024-04-20,Address_713,Standard
714,7490,2024-04-29,Address_714,Standard
715,7238,2024-07-28,Address_715,Express
716,17329,2024-08-03,Address_716,Express
717,4321,2024-01-07,Address_717,Standard
718,8807,2024-12-10,Address_718,Standard
719,7952,2024-06-09,Address_719,Standard
720,17207,2024-06-27,Address_720,Standard
721,11124,2024-03-02,Address_721,Standard
722,1074,2024-06-19,Address_722,Standard
723,14870,2024-02-16,Address_723,Standard
724,3029,2024-12-11,Address_724,Standard
725,14546,2024-09-19,Address_725,Express
726,9337,2024-07-30,Address_726,Express
727,3377,2024-09-25,Address_727,Express
728,15385,2024-12-27,Address_728,Express
729,136,2024-09-06,Address_729,Standard
730,15421,2024-01-03,Address_730,Standard
731,11944,2024-02-19,Address_731,Express
732,11911,2024-04-01,Address_732,Express
733,7825,2024-01-03,Address_733,Standard
734,7855,2024-04-17,Address_734,Express
735,9305,2024-04-18,Address_735,Standard
736,4530,2024-02-08,Address_736,Standard
737,6627,2024-10-22,Address_737,Express
738,12074,2024-09-09,Address_738,Standard
739,8467,2024-05-25,Address_739,Standard
740,15027,2024-06-18,Address_740,Express
741,7545,2024-11-07,Address_741,Express
742,12636,2024-08-06,Address_742,Express
743,8367,2024-09-01,Address_743,Standard
744,14866,2024-05-25,Address_744,Standard
745,8493,2024-08-15,Address_745,Standard
746,6679,2024-04-19,Address_746,Express
747,15311,2024-05-11,Address_747,Standard
748,13127,2024-04-01,Address_748,Express
749,5404,2024-03-26,Address_749,Express
750,9271,2024-10-13,Address_750,Standard
751,6015,2024-09-06,Address_751,Standard
752,5859,2024-05-16,Address_752,Standard
753,11523,2024-03-23,Address_753,Express
754,2516,2024-07-06,Address_754,Standard
755,16833,2024-10-20,Address_755,Standard
756,9415,2024-06-17,Address_756,Express
757,10425,2024-02-12,Address_757,Express
758,8494,2024-03-28,Address_758,Express
759,13133,2024-01-15,Address_759,Express
760,15900,2024-01-09,Address_760,Standard
761,7279,2024-07-05,Address_761,Standard
762,2645,2024-01-19,Address_762,Standard
763,14709,2024-07-09,Address_763,Express
764,3526,2024-02-12,Address_764,Express
765,12263,2024-04-25,Address_765,Express
766,8170,2024-05-15,Address_766,Standard
767,11583,2024-06-01,Address_767,Express
768,12213,2024-02-09,Address_768,Standard
769,14595,2024-03-17,Address_769,Express
770,2499,2024-11-08,Address_770,Standard
771,4745,2024-05-13,Address_771,Standard
772,7452,2024-06-25,Address_772,Express
773,4350,2024-05-30,Address_773,Standard
774,15052,2024-12-10,Address_774,Express
775,1239,2024-05-06,Address_775,Express
776,469,2024-06-13,Address_776,Express
777,8330,2024-01-04,Address_777,Standard
778,12544,2024-08-26,Address_778,Express
779,1762,2024-02-22,Address_779,Express
780,3241,2024-03-08,Address_780,Standard
781,3156,2024-03-10,Address_781,Express
782,7849,2024-03-14,Address_782,Standard
783,13137,2024-04-02,Address_783,Express
784,14866,2024-12-19,Address_784,Express
785,13247,2024-05-22,Address_785,Standard
786,2628,2024-11-13,Address_786,Standard
787,9210,2024-05-25,Address_787,Standard
788,12194,2024-10-01,Address_788,Standard
789,5529,2024-03-12,Address_789,Express
790,13371,2024-06-20,Address_790,Standard
791,6739,2024-03-10,Address_791,Express
792,3368,2024-06-10,Address_792,Express
793,3070,2024-07-10,Address_793,Express
794,2403,2024-07-01,Address_794,Express
795,3794,2024-02-10,Address_795,Express
796,1287,2024-04-19,Address_796,Standard
797,11580,2024-08-12,Address_797,Standard
798,7905,2024-01-13,Address_798,Standard
799,11088,2024-11-29,Address_799,Standard
800,6759,2024-12-18,Address_800,Express
801,10141,2024-05-25,Address_801,Standard
802,2625,2024-12-01,Address_802,Standard
803,8085,2024-01-27,Address_803,Standard
804,147,2024-02-24,Address_804,Standard
805,11394,2024-03-18,Address_805,Express
806,3519,2024-03-09,Address_806,Express
807,16017,2024-05-21,Address_807,Express
808,6022,2024-11-25,Address_808,Express
809,15480,2024-10-14,Address_809,Express
810,2389,2024-10-02,Address_810,Standard
811,14206,2024-04-02,Address_811,Standard
812,12650,2024-07-13,Address_812,Standard
813,2129,2024-06-07,Address_813,Standard
814,8581,2024-09-22,Address_814,Standard
815,11256,2024-09-04,Address_815,Standard
816,12585,2024-02-03,Address_816,Standard
817,11741,2024-06-15,Address_817,Standard
818,634,2024-08-12,Address_818,Express
819,12101,2024-07-02,Address_819,Standard
820,11036,2024-05-20,Address_820,Express
821,15837,2024-04-17,Address_821,Standard
822,8520,2024-05-18,Address_822,Express
823,7412,2024-10-02,Address_823,Standard
824,15131,2024-02-22,Address_824,Standard
825,14319,2024-01-10,Address_825,Express
826,947,2024-10-04,Address_826,Standard
827,14023,2024-11-02,Address_827,Express
828,6994,2024-06-12,Address_828,Express
829,10434,2024-11-10,Address_829,Express
830,6437,2024-11-05,Address_830,Standard
831,11043,2024-02-04,Address_831,Standard
832,1872,2024-03-17,Address_832,Express
833,9585,2024-01-01,Address_833,Express
834,8899,2024-09-25,Address_834,Standard
835,9992,2024-09-04,Address_835,Express
836,8153,2024-03-05,Address_836,Standard
837,6630,2024-08-11,Address_837,Standard
838,13554,2024-05-20,Address_838,Express
839,8653,2024-05-05,Address_839,Express
840,5278,2024-12-21,Address_840,Express
841,11228,2024-01-14,Address_841,Express
842,3705,2024-03-19,Address_842,Express
843,5795,2024-10-04,Address_843,Express
844,14512,2024-03-01,Address_844,Express
845,2338,2024-02-14,Address_845,Standard
846,1578,2024-07-22,Address_846,Standard
847,17323,2024-05-23,Address_847,Standard
848,12058,2024-06-02,Address_848,Standard
849,6258,2024-06-26,Address_849,Standard
850,2635,2024-09-16,Address_850,Express
851,8600,2024-07-14,Address_851,Express
852,3932,2024-01-28,Address_852,Standard
853,4198,2024-02-14,Address_853,Standard
854,6281,2024-10-29,Address_854,Express
855,3003,2024-07-30,Address_855,Express
856,13034,2024-01-23,Address_856,Express
857,10845,2024-11-20,Address_857,Express
858,8497,2024-09-21,Address_858,Express
859,2986,2024-12-30,Address_859,Standard
860,16169,2024-04-04,Address_860,Express
861,780,2024-06-22,Address_861,Standard
862,14550,2024-11-27,Address_862,Standard
863,10215,2024-12-21,Address_863,Standard
864,15317,2024-10-16,Address_864,Standard
865,13421,2024-08-01,Address_865,Express
866,11044,2024-05-29,Address_866,Standard
867,13016,2024-07-23,Address_867,Standard
868,14842,2024-01-16,Address_868,Express
869,14176,2024-12-21,Address_869,Standard
870,13940,2024-07-15,Address_870,Standard
871,11562,2024-10-19,Address_871,Express
872,11487,2024-06-02,Address_872,Express
873,14549,2024-06-11,Address_873,Standard
874,5658,2024-09-01,Address_874,Standard
875,6991,2024-06-30,Address_875,Standard
876,3537,2024-07-11,Address_876,Standard
877,9734,2024-08-22,Address_877,Standard
878,109,2024-09-12,Address_878,Standard
879,8591,2024-11-03,Address_879,Standard
880,6688,2024-06-23,Address_880,Express
881,13668,2024-12-15,Address_881,Express
882,9508,2024-04-01,Address_882,Standard
883,1714,2024-12-10,Address_883,Standard
884,6352,2024-08-01,Address_884,Standard
885,16415,2024-11-14,Address_885,Express
886,6765,2024-08-26,Address_886,Express
887,1550,2024-03-01,Address_887,Standard
888,7862,2024-04-16,Address_888,Express
889,6305,2024-04-17,Address_889,Standard
890,15033,2024-04-01,Address_890,Standard
891,11561,2024-04-15,Address_891,Express
892,15155,2024-12-25,Address_892,Standard
893,14120,2024-11-10,Address_893,Express
894,10129,2024-03-05,Address_894,Standard
895,2709,2024-02-18,Address_895,Express
896,7444,2024-07-20,Address_896,Express
897,2951,2024-03-17,Address_897,Express
898,16838,2024-03-02,Address_898,Express
899,1400,2024-03-19,Address_899,Express
900,15569,2024-07-07,Address_900,Standard
901,11128,2024-04-20,Address_901,Express
902,362,2024-12-05,Address_902,Standard
903,17517,2024-05-01,Address_903,Standard
904,14733,2024-07-01,Address_904,Express
905,11131,2024-08-13,Address_905,Standard
906,7826,2024-01-24,Address_906,Standard
907,12324,2024-03-31,Address_907,Standard
908,9127,2024-04-10,Address_908,Standard
909,13144,2024-04-29,Address_909,Standard
910,7761,2024-09-05,Address_910,Express
911,13241,2024-08-22,Address_911,Express
912,11367,2024-03-30,Address_912,Standard
913,3901,2024-12-04,Address_913,Express
914,15435,2024-01-14,Address_914,Express
915,4636,2024-02-16,Address_915,Express
916,4098,2024-10-03,Address_916,Standard
917,6781,2024-01-16,Address_917,Standard
918,11120,2024-10-23,Address_918,Express
919,13582,2024-04-28,Address_919,Express
920,682,2024-09-22,Address_920,Standard
921,12731,2024-01-25,Address_921,Express
922,15655,2024-10-23,Address_922,Standard
923,16942,2024-03-12,Address_923,Express
924,4407,2024-07-14,Address_924,Standard
925,9774,2024-03-25,Address_925,Standard
926,9032,2024-11-03,Address_926,Standard
927,10440,2024-11-16,Address_927,Standard
928,16779,2024-05-13,Address_928,Express
929,4601,2024-02-24,Address_929,Express
930,17423,2024-03-23,Address_930,Standard
931,17238,2024-03-08,Address_931,Standard
932,12460,2024-03-17,Address_932,Standard
933,4262,2024-03-21,Address_933,Standard
934,8473,2024-08-18,Address_934,Standard
935,11718,2024-05-14,Address_935,Standard
936,2746,2024-03-04,Address_936,Standard
937,13534,2024-03-08,Address_937,Standard
938,13092,2024-08-25,Address_938,Standard
939,9776,2024-05-29,Address_939,Express
940,2055,2024-08-19,Address_940,Express
941,8578,2024-11-18,Address_941,Express
942,13180,2024-02-12,Address_942,Express
943,5588,2024-05-30,Address_943,Express
944,15864,2024-02-13,Address_944,Standard
945,10606,2024-07-27,Address_945,Standard
946,16016,2024-08-21,Address_946,Express
947,633,2024-01-02,Address_947,Standard
948,7313,2024-01-07,Address_948,Express
949,17562,2024-05-05,Address_949,Express
950,9846,2024-02-21,Address_950,Express
951,3845,2024-06-25,Address_951,Standard
952,3128,2024-03-19,Address_952,Standard
953,1887,2024-02-04,Address_953,Standard
954,11777,2024-11-18,Address_954,Express
955,697,2024-07-28,Address_955,Standard
956,2795,2024-08-03,Address_956,Standard
957,9896,2024-04-01,Address_957,Standard
958,8754,2024-09-15,Address_958,Standard
959,6439,2024-06-23,Address_959,Express
960,2461,2024-05-03,Address_960,Express
961,1789,2024-08-13,Address_961,Express
962,9664,2024-02-19,Address_962,Express
963,17571,2024-12-19,Address_963,Express
964,10013,2024-09-03,Address_964,Standard
965,2547,2024-01-05,Address_965,Standard
966,14143,2024-02-18,Address_966,Standard
967,7325,2024-01-04,Address_967,Express
968,1469,2024-02-13,Address_968,Express
969,14562,2024-10-09,Address_969,Standard
970,3744,2024-09-19,Address_970,Express
971,16039,2024-11-20,Address_971,Express
972,5051,2024-02-01,Address_972,Standard
973,5233,2024-05-11,Address_973,Standard
974,8469,2024-11-17,Address_974,Standard
975,1125,2024-07-12,Address_975,Express
976,5662,2024-12-03,Address_976,Express
977,107,2024-02-22,Address_977,Express
978,5519,2024-05-22,Address_978,Standard
979,17386,2024-09-23,Address_979,Standard
980,14398,2024-08-21,Address_980,Express
981,522,2024-09-03,Address_981,Standard
982,1619,2024-10-24,Address_982,Express
983,11404,2024-08-27,Address_983,Standard
984,7779,2024-11-29,Address_984,Standard
985,12585,2024-08-21,Address_985,Express
986,825,2024-11-10,Address_986,Express
987,3451,2024-05-16,Address_987,Express
988,17103,2024-09-16,Address_988,Express
989,8106,2024-12-17,Address_989,Express
990,8640,2024-03-06,Address_990,Express
991,3716,2024-09-25,Address_991,Standard
992,15438,2024-10-13,Address_992,Express
993,10925,2024-07-05,Address_993,Express
994,6157,2024-12-26,Address_994,Standard
995,2172,2024-08-13,Address_995,Standard
996,2584,2024-03-15,Address_996,Express
997,17287,2024-06-18,Address_997,Standard
998,12025,2024-09-20,Address_998,Standard
999,13700,2024-08-02,Address_999,Standard
1000,13745,2024-04-22,Address_1000,Standard
1001,10450,2024-08-06,Address_1001,Standard
1002,6205,2024-03-25,Address_1002,Express
1003,17509,2024-07-04,Address_1003,Standard
1004,10072,2024-04-02,Address_1004,Standard
1005,14561,2024-04-14,Address_1005,Standard
1006,1597,2024-05-08,Address_1006,Standard
1007,4024,2024-04-27,Address_1007,Express
1008,855,2024-01-06,Address_1008,Standard
1009,16231,2024-05-16,Address_1009,Standard
1010,5369,2024-03-28,Address_1010,Standard
1011,575,2024-05-30,Address_1011,Standard
1012,9453,2024-03-21,Address_1012,Standard
1013,2229,2024-03-16,Address_1013,Standard
1014,9848,2024-07-10,Address_1014,Standard
1015,271,2024-12-17,Address_1015,Standard
1016,2165,2024-07-04,Address_1016,Standard
1017,6729,2024-02-10,Address_1017,Express
1018,1143,2024-06-03,Address_1018,Express
1019,9346,2024-05-27,Address_1019,Express
1020,3886,2024-05-20,Address_1020,Standard
1021,12247,2024-03-22,Address_1021,Standard
1022,10799,2024-03-06,Address_1022,Standard
1023,241,2024-01-25,Address_1023,Standard
1024,12986,2024-01-21,Address_1024,Express
1025,14374,2024-01-14,Address_1025,Express
1026,16578,2024-08-25,Address_1026,Express
1027,4320,2024-12-28,Address_1027,Standard
1028,3206,2024-11-25,Address_1028,Standard
1029,3754,2024-10-01,Address_1029,Standard
1030,13403,2024-10-12,Address_1030,Express
1031,2660,2024-05-24,Address_1031,Express
1032,899,2024-07-31,Address_1032,Express
1033,2332,2024-08-24,Address_1033,Standard
1034,971,2024-09-28,Address_1034,Express
1035,6486,2024-06-30,Address_1035,Standard
1036,1813,2024-06-16,Address_1036,Standard
1037,4335,2024-08-04,Address_1037,Express
1038,3995,2024-08-29,Address_1038,Express
1039,8676,2024-04-07,Address_1039,Standard
1040,15183,2024-09-06,Address_1040,Express
1041,10718,2024-03-15,Address_1041,Standard
1042,16852,2024-04-23,Address_1042,Express
1043,6391,2024-09-22,Address_1043,Standard
1044,9788,2024-07-28,Address_1044,Standard
1045,2430,2024-05-07,Address_1045,Standard
1046,15845,2024-05-21,Address_1046,Standard
1047,17143,2024-04-01,Address_1047,Express
1048,13604,2024-09-24,Address_1048,Express
1049,4550,2024-02-10,Address_1049,Standard
1050,6832,2024-10-06,Address_1050,Standard
1051,9979,2024-11-27,Address_1051,Express
1052,16601,2024-09-27,Address_1052,Standard
1053,17208,2024-01-31,Address_1053,Standard
1054,12599,2024-05-14,Address_1054,Express
1055,4753,2024-06-17,Address_1055,Express
1056,9540,2024-04-11,Address_1056,Express
1057,3803,2024-07-22,Address_1057,Standard
1058,3739,2024-04-15,Address_1058,Standard
1059,16367,2024-02-25,Address_1059,Standard
1060,17141,2024-04-02,Address_1060,Standard
1061,12155,2024-05-13,Address_1061,Express
1062,6396,2024-07-01,Address_1062,Standard
1063,11212,2024-05-16,Address_1063,Express
1064,17169,2024-10-28,Address_1064,Standard
1065,7029,2024-11-19,Address_1065,Standard
1066,6244,2024-09-05,Address_1066,Express
1067,9023,2024-10-28,Address_1067,Express
1068,3147,2024-03-25,Address_1068,Express
1069,13908,2024-11-06,Address_1069,Standard
1070,5225,2024-01-02,Address_1070,Standard
1071,10735,2024-02-18,Address_1071,Express
1072,6972,2024-09-06,Address_1072,Express
1073,9077,2024-09-14,Address_1073,Standard
1074,1270,2024-07-09,Address_1074,Express
1075,570,2024-05-19,Address_1075,Express
1076,12942,2024-08-10,Address_1076,Standard
1077,14210,2024-04-30,Address_1077,Express
1078,16295,2024-02-23,Address_1078,Express
1079,12838,2024-02-01,Address_1079,Standard
1080,10642,2024-07-30,Address_1080,Standard
1081,6684,2024-04-17,Address_1081,Express
1082,5087,2024-03-05,Address_1082,Express
1083,1020,2024-10-18,Address_1083,Express
1084,2632,2024-01-24,Address_1084,Standard
1085,883,2024-03-21,Address_1085,Express
1086,1704,2024-03-19,Address_1086,Express
1087,17353,2024-08-09,Address_1087,Standard
1088,547,2024-10-19,Address_1088,Express
1089,1822,2024-03-26,Address_1089,Express
1090,7886,2024-05-08,Address_1090,Express
1091,17649,2024-09-08,Address_1091,Express
1092,17452,2024-09-10,Address_1092,Standard
1093,2900,2024-01-27,Address_1093,Express
1094,15922,2024-06-02,Address_1094,Standard
1095,16568,2024-02-13,Address_1095,Standard
1096,2600,2024-01-20,Address_1096,Standard
1097,6509,2024-06-18,Address_1097,Express
1098,8759,2024-07-02,Address_1098,Standard
1099,2418,2024-05-24,Address_1099,Standard
